No.,x,y,z,scale_x,scale_y,scale_z,rot_x,rot_y,rot_z,rot_w,color_r,color_g,color_b,opacity,depth
655,-0.187896,-0.798663,0.883395,0.00392627,5.55493e-05,0.00337506,0.903489,0.380792,0.0716808,0.183215,0,0,0.218316,0.190554,8.31639
656,0.670812,-0.0375501,-0.762102,3.24401e-05,0.00136393,0.00315558,0.0936931,0.936169,-0.193981,-0.0983232,1.93629,1.92351,0.830011,0.357284,8.34526
657,1.96846,13.3277,-0.130306,0.0174616,0.00683999,0.175683,-0.734201,-0.31731,0.969609,0.125985,0,2.56297e-42,1.39419,0.142719,8.36243
658,-0.575164,-0.258282,0.365633,0.000575591,0.0402636,0.000546924,0.791705,-0.467005,0.39368,-0.0111876,0.863225,0.760163,0.748291,0.164359,8.39268
659,0.0516215,1.16089,-0.445554,0.00209454,0.0393263,0.000265847,-0.20855,-0.107104,0.985878,0.142032,0,0,0,0.0796954,8.41056
660,-0.451326,-0.621775,-0.790712,9.29971e-06,0.00296445,0.00542743,0.04283,-0.0837856,0.91435,-0.113805,0,0,0.7314,0.455582,8.42225
661,1.35275,1.54083,-0.687158,6.01134e-05,0.000310317,0.00299645,0.208239,-0.105187,0.173546,0.434498,0.602026,1.12815,1.08016,0.194335,8.43621
662,0.742945,-6.61137,1.13611,0.0135663,0.00641606,0.00283794,0.946536,-0.0662351,0.311762,-0.0498749,1.56859,1.14774,1.15283,0.153488,8.44232
663,0.932176,1.07268,-2.3172,0.00186845,0.0560961,0.0334364,-0.492565,0.835776,-0.270697,-0.398935,1.14934,1.1316,2.56157e-42,0.201733,8.45513
664,1.96324,-0.247273,1.402,0.00327777,0.00738431,0.00308825,0.675838,0.219154,0.682621,-0.171006,1.20951,0.621239,0.453391,0.0603193,8.4617
665,24.5593,3.83939,-3.41236,0.028298,0.0296353,0.00428185,-0.0513046,-0.0315761,0.929041,-0.306943,0,0.36741,0.398127,0.311736,8.49289
666,0.381921,0.372208,-0.135342,0.00205362,0.000394254,0.00715244,0.0192505,0.988216,0.0595637,0.111248,0.900441,0.918007,0.918166,0.0842393,8.49416
667,-46.9611,-68.7012,4.65578,0.143642,0.00662118,0.0100055,-0.235981,-0.0154172,0.994855,0.0463768,1.76788,2.54055e-42,1.76822,0.0445007,8.55295
668,-86.9359,25.4476,-50.8264,0.00745845,0.0416457,0.00106832,-0.0339354,0.616665,-0.153351,-0.330155,2.54896e-42,6.27694,2.54896e-42,0.0358547,8.55868
669,7.66215,1.20802,0.641353,0.00347032,0.0352327,9.77939e-05,-0.135397,0.757938,0.38603,0.00908356,1.52751,0.989486,0.832453,0.141206,8.59972
670,6.60855,-0.254513,11.1898,0.0307083,0.0544264,0.00323514,0.748426,0.0205883,0.661635,0.0409122,1.16316,0.91433,0.612346,0.86904,8.60844
671,0.315728,-0.869814,1.09661,0.0012693,0.00455305,7.07755e-05,-0.303892,-0.210342,0.165855,0.904775,0.796788,0.970609,1.08701,0.242639,8.61623
672,-1.56154,-2.62942,-0.304677,0.0686309,0.00176961,0.000722934,-0.0195992,0.786555,0.384794,0.462333,0.176629,0.386239,0.360697,0.342043,8.62953
673,-1.76605,-0.490114,-1.38404,0.00195748,0.0388998,8.72002e-05,0.065946,-0.227587,-0.000613104,0.95739,0.229879,0.349558,0.170944,0.232019,8.63039
674,-6.62067,0.169685,1.34802,0.0113696,0.00264666,7.44192e-05,-0.116963,0.496594,0.864881,-0.149093,0.879823,0.597041,0.382547,0.998387,8.63712
675,4.77776,-12.7384,-6.8313,0.0413074,0.0420737,0.0126779,0.0270474,0.142784,0.982649,-0.139448,1.46735,0.604431,0.298165,0.129774,8.66257
676,-0.698631,-0.530412,-0.434788,0.0138438,0.00044127,0.00102021,0.186755,0.26097,0.747682,-0.43416,0.827507,0.825263,0.835866,0.158141,8.673
677,1.65996,-0.558294,0.914063,7.24029e-05,0.0363053,0.000239639,0.0958085,-0.490841,-0.162597,0.986489,0.468903,0.62945,0.526092,0.16512,8.72573
678,-2.47029,-0.585797,-4.24162,0.00980864,0.0523047,0.00263547,0.862004,0.20571,-0.276627,-0.371632,5.75486,2.55317e-42,5.75772,0.550488,8.75354
679,1.29547,-1.66369,0.187722,0.000127745,0.0273116,0.00408487,0.816584,-0.22275,0.149637,0.51106,0.316344,0,0,0.190654,8.75356
680,-17.7708,42.854,-51.137,0.167005,0.271639,0.00598191,0.061526,0.0632638,0.342625,0.834979,0,1.09248,2.60782e-42,0.732553,8.75538
681,-82.5877,-7.66365,-2.43765,0.00326919,0.00235177,0.0720253,0.873974,-0.0570202,-0.470671,-0.106707,0.988989,0,0,0.556396,8.75578
682,0.212108,1.23432,2.28278,0.00251089,0.0107194,0.00118452,0.964019,0.113812,-0.228916,-0.0728768,0.407945,0.0717278,0.204269,0.192121,8.78118
683,-0.491264,1.64435,1.07228,0.00962098,0.00224549,0.00507073,0.0767807,-0.158928,0.95127,0.00116291,0.101728,0.193666,0.19822,0.311307,8.7846
684,0.718921,0.00146182,-3.84205,0.000271723,0.000257979,0.0340043,-0.15515,-0.215675,-0.183239,0.940532,1.1402,1.13835,1.09191,0.398009,8.80314
685,-0.829397,1.10991,-13.3168,0.00162016,0.00142109,0.315795,0.0964979,-0.0753247,0.049455,0.698193,0.0533347,0.064655,0.0604394,0.99095,8.80744
686,1.20919,-0.741311,-0.397425,0.000235416,0.0313338,4.35422e-05,0.248498,0.0549056,0.780648,-0.173224,0,0.968205,0.905054,0.219958,8.81625
687,1.06432,0.16465,1.6309,0.00076769,0.00217551,0.0178525,-0.288543,-0.415556,0.431054,-0.0168674,0.183452,0.177449,0.116325,0.824389,8.82788
688,-42.6622,-66.275,2.87279,0.000306229,0.00199143,0.0259876,0.061066,-0.172391,0.950273,-0.16102,1.21257,2.56297e-42,0.0797792,0.0541083,8.83387
689,1.4833,0.72013,0.0172064,0.00326664,0.00235478,0.000256337,0.992122,0.0497766,0.088271,-0.0736446,0.884016,0.947331,0.956584,0.223696,8.8403
690,-1.90727,-0.569891,-0.0165147,0.00347551,0.0227486,0.000197551,0.226904,-0.128151,0.978386,0.188515,0.770248,0.95205,0.84107,0.364129,8.84101
691,0.668338,-0.786382,2.79016,0.00291539,0.000370781,0.0314663,-0.303681,0.0460763,0.894026,-0.114365,0.75073,0.651211,0.58561,0.128358,8.86278
692,-1.36223,-15.4596,-4.41637,0.00104206,0.580324,0.0349914,0.335617,0.2262,0.189711,-0.894541,6.26882,0.852352,0.730451,0.545799,8.86399
693,-1.99991,-19.1196,1.25599,0.194604,5.79709e-05,0.0462249,0.21317,0.963774,0.26075,-0.0260529,2.56297e-42,1.27679,0.687306,0.330032,8.86984
694,-2.19747,0.65583,-1.95229,0.0145243,0.000782195,0.00701948,0.091819,0.932977,-0.0145153,0.357323,2.46068e-42,0.750618,2.46068e-42,0.219503,8.92988
695,0.847023,-1.52804,0.0612947,0.000404873,0.0239235,0.000573458,-0.614029,0.992216,-0.0185012,0.122848,0.564608,0.472753,0.578675,0.465058,8.93152
696,-3.94598,15.5709,-12.9041,0.038394,0.113452,0.015758,-0.133365,-0.364819,0.35545,0.973276,1.22767,0.864528,0.678466,0.0936671,8.96182
697,-0.735664,-1.35329,-3.07067,0.0498413,8.9909e-05,0.0215149,-0.0343423,0.951392,-0.0516001,-0.302067,0.584127,0.892337,0.484905,0.417004,8.96629
698,1.92234,0.510377,1.95821,0.00701649,0.00236141,0.00104404,0.0787115,-0.0722881,0.907299,-0.166947,1.22154,0.767943,0.445524,0.13838,8.98201
699,-20.2436,-55.9841,33.6776,0.0966993,0.0260972,0.00360421,-0.0117732,0.982186,-0.0121871,-0.0361161,2.56297e-42,1.45608,2.56297e-42,0.0492132,8.99803
700,0.672597,-1.01222,-1.27315,0.000869325,0.0318878,0.00213216,-0.0570253,0.988289,-0.0256302,-0.148936,1.14619,1.08612,0.730778,0.263921,9.00942
701,-0.447391,-0.351821,-0.59245,0.00145967,0.00162562,0.0315749,-0.0997866,0.370502,0.0370985,0.996255,0,0.0822349,0,0.264729,9.00981
702,1.34234,-1.55686,-0.823692,0.0388778,0.040491,0.00636913,-0.00794579,0.807868,-0.559019,-0.134968,0.0405421,0,0,0.999269,9.01442
703,1.00104,3.38609,-1.30051,0.004024,0.0497943,0.02722,-0.267547,-0.291165,0.959223,-0.22371,1.21403,1.14023,0.284855,0.267468,9.02716
704,1.56693,1.84939,0.888075,0.00172468,0.00418769,0.000545262,-0.100793,-0.118168,0.20682,0.933935,0.784141,1.12078,1.13608,0.114083,9.0289
705,-0.800179,1.4353,1.93939,0.00335923,0.00183424,0.000164742,0.720277,-0.107507,-0.672579,0.131455,0.892224,0.835698,1.57725,0.115186,9.03105
706,0.689003,-0.422514,0.757009,0.00103007,0.0124667,0.000347356,-0.323835,-0.199316,0.700022,-0.020126,0.989967,1.00367,1.24119,0.449281,9.03364
707,-0.27493,0.902711,0.00667077,0.00994932,0.0129393,0.0296394,-0.1017,0.388783,-0.240118,0.994543,0.0436593,0.537138,0.553162,0.550759,9.036
708,0.63445,-0.641553,-0.0319991,0.00673536,5.93038e-05,0.00369301,0.348094,0.981726,-0.161638,0.0940534,0.838503,0,0.0777345,0.385497,9.03895
709,-0.63678,-1.60364,-1.38448,0.00358762,0.00315573,0.00559055,-0.210736,-0.0112616,0.948191,-0.269929,0,0,3.53092,0.1848,9.04151
710,-1.15555,-22.7336,-4.22546,0.0386991,0.0981802,0.0219971,-0.0385038,0.356411,-0.517527,0.746571,0.98292,0.862208,1.01952,0.214285,9.04171
711,-7.20841,0.700629,0.606666,0.006653,0.000757493,0.0704273,-0.218276,-0.148916,-0.805787,0.832712,0.916694,0.858687,0.784036,0.185127,9.04774
712,0.116322,0.895352,-2.49683,0.0170291,0.00130872,0.0101663,-0.0607689,-0.719052,0.0411867,0.952166,0.944874,0.596259,0.502887,0.470194,9.04815
713,-36.3953,-71.0974,14.2457,0.114183,0.156594,0.00309555,-0.178711,-0.40456,0.0511312,0.979319,2.56297e-42,1.48913,1.79328,0.283009,9.05164
714,-0.356908,1.05327,-0.30771,0.00228461,0.00196314,0.00180049,-0.00751277,-0.193812,-0.0951366,0.830813,0.735876,0.680051,0.229759,0.252899,9.05218
715,-0.872467,1.00878,0.291399,0.00185247,0.0004285,0.00433507,0.415559,0.263879,0.365535,-0.0884526,0,0,1.63996,0.644646,9.05959
716,13.9966,-0.640867,5.46453,0.00951449,0.00269356,0.0753281,-0.472263,0.183232,0.996038,-0.040875,0.688563,2.55457e-42,0.688699,0.999841,9.06127
717,-0.786413,-0.349052,-0.518642,0.0130722,0.00104723,0.00644042,-0.253615,0.22366,0.99282,-0.0402499,0.711799,0.627086,0.583301,0.623191,9.07196
718,1.83806,-0.831045,1.00678,0.00250138,0.0133994,3.56718e-05,0.968607,-0.0768201,-0.230174,-0.0540337,0.93957,0.793292,0.699149,0.337514,9.07509
719,-3.61419,-0.22315,-0.743855,0.0026615,0.0158996,0.030802,0.842784,0.0950454,-0.180347,-0.498153,4.57378,2.55877e-42,4.57386,0.985605,9.08528
720,-0.415944,-2.95404,0.0997818,0.00246441,0.000732366,0.0107104,0.155892,-0.167952,-0.0179475,0.912702,0.376262,0.16804,0.154259,0.226742,9.0885
721,-3.07823,0.906718,1.49264,0.0378571,0.00158379,0.00301023,0.884553,-0.256192,0.388283,-0.0341659,1.15186,1.04797,0.795207,0.103983,9.08902
722,-0.293536,1.92762,-0.587056,0.00280301,0.00282934,0.0117948,0.922465,0.086895,-0.187398,0.326174,0.684519,0.923262,0.927601,0.999977,9.09734
723,-0.18503,8.68922,28.6118,0.000797018,0.00326311,0.244773,0.975471,0.192042,-0.0386687,-0.100408,0.515593,0.443829,6.17957,0.754794,9.10218
724,-6.97584,1.33281,1.64026,0.0561907,0.0156734,0.212023,-0.0241588,0.161036,0.982296,0.115768,0.9271,0.963022,0.97611,0.261466,9.1047
725,-1.16665,-0.891953,-0.939374,0.000240471,0.0076863,7.08883e-05,0.273048,0.986829,0.0514975,0.152496,0.855355,0.9122,0.939383,0.189933,9.10823
726,2.60989,-16.4594,0.123854,0.118866,0.0927228,3.02617e-06,-0.303508,-0.0913488,0.819115,-0.393057,2.10433,2.56297e-42,1.20231,0.157356,9.10958
727,-0.225576,1.07939,1.29507,0.00393452,0.000916915,0.00103811,-0.0283296,-0.186148,0.117719,0.989321,0.804276,0.613432,2.55877e-42,0.999684,9.10983
728,4.21128,0.225451,2.03892,0.00224459,0.0122171,0.0398676,-0.0994583,0.159675,0.735487,-0.435487,1.10519,1.26848,0.836587,0.754704,9.11099
729,-1.8015,2.42216,0.236564,0.00333809,0.000281664,0.012425,0.900943,-0.0333467,-0.270312,0.337818,0,0,0,0.356003,9.11848
730,1.15877,1.51261,0.163535,0.00982328,0.0109176,0.0080898,0.988118,-0.0272937,-0.14536,0.0418124,0.412412,0.377668,0.443497,0.182493,9.12637
731,-58.5131,1.66354,-1.31465,0.0233684,0.0782681,0.0134188,-0.172662,0.0417402,0.0144033,0.907276,2.59661e-42,0.357072,0.458383,0.233338,9.17948
732,-5.11689,0.439996,4.15333,0.00966838,0.0714351,0.0133027,-0.326669,0.187192,-0.718034,0.918573,1.03208,1.34711,1.63455,0.999956,9.1877
733,-0.0400748,0.6306,-0.726369,0.0135475,0.0141038,0.000161413,-0.300032,-0.10639,0.770101,-0.418813,0.747386,0.651875,1.09048,0.163507,9.2166
734,-1.52738,-1.67065,0.0233482,0.00082353,0.0606827,0.0186578,0.0261679,0.767922,-0.603343,0.0295355,0.936528,0.889796,0.811788,0.103855,9.2418
735,0.100453,0.300757,-0.832295,0.018751,0.0188576,0.019236,-0.0321233,0.0468557,0.9813,-0.00917432,0.539539,0.333556,0.0982304,0.522693,9.24267
736,-0.372007,-0.434433,0.558978,0.014989,0.00157795,3.02733e-05,-0.115464,0.0076239,0.933653,-0.0315984,0.944229,0.646908,0.587269,0.999989,9.24556
737,-0.341238,1.37755,-0.671319,6.56585e-05,0.00429584,0.00653295,-0.0923893,-0.222971,0.999881,-0.00673544,0,0.443567,0.630059,0.999675,9.2494
738,-1.83835,0.717264,-1.99377,0.0617273,0.0233539,0.0509281,-0.0677128,-0.457118,0.200699,0.859239,1.04585,0.946066,0.748796,0.0397406,9.2654
739,0.779532,-1.01269,1.02772,0.0277298,0.0148118,0.00787199,-0.141666,0.983024,-0.180694,0.0309802,1.58342,1.52162,0.965251,0.0634462,9.28151
740,-1.90327,0.330603,-0.217066,0.0387652,0.0063986,0.000221248,0.866168,0.0544591,0.482908,-0.116562,0.0716952,0.0694034,0.1264,0.522141,9.30153
741,1.22673,-0.601452,1.51132,0.023743,0.0013865,2.10905e-05,-0.238515,0.94555,0.0995945,0.0148615,0.808434,0.808812,0.681888,0.638003,9.30221
742,-2.4599,0.820718,0.137976,0.014167,0.00855615,0.000267288,0.206868,0.96223,0.105632,-0.216658,0.325649,0.437754,0.574479,0.988274,9.32181
743,0.225707,-2.90687,-1.57882,0.00183737,0.00741773,0.000610308,-0.0383237,-0.157388,0.0244762,0.981985,2.56157e-42,6.38949,1.62246,0.271989,9.35741
744,-3.66589,3.5544,-12.4614,0.0265513,0.000466475,0.00184135,-0.214625,0.990235,-0.108632,0.082366,0.831738,0.658076,1.42674,0.0624304,9.42295
745,3.20822,58.7629,-34.6413,0.00026018,0.133786,0.0301729,-0.0881579,0.319614,-0.18279,0.957536,0.6382,1.72567,2.61763e-42,0.776303,9.44123
746,0.870337,1.63859,0.921539,0.0115965,0.00303181,0.0045412,0.0741578,-0.0466216,0.941057,0.1952,0.584304,1.34255,1.38875,0.999548,9.44643
747,-0.635123,1.30431,0.0439395,0.000441139,0.00101438,0.00947202,-0.241747,0.383911,0.991853,-0.121514,0.380934,0.221524,0.135356,0.177374,9.448
748,-0.985997,0.462652,-0.0910145,0.00318355,0.0704975,0.0318554,0.0311791,0.262595,0.951343,0.278359,0.649204,0.177909,0.271425,0.999373,9.45483
749,0.350656,1.13725,0.694496,0.00375687,0.00889316,0.000217705,-0.250089,0.987929,-0.00445174,0.049394,0.592807,0.624999,0,0.366234,9.45984
750,0.836905,3.62281,-12.0168,0.129654,0.0156696,0.085867,0.367105,-0.132823,0.91321,-0.096358,1.84213,1.83869,0.493534,0.260614,9.48181
751,-0.61259,-0.550857,-0.392647,0.00421396,0.0173691,0.000180185,0.963357,0.158383,-0.207615,0.0612742,1.13289,0.922599,0.716351,0.965672,9.53109
752,1.54143,-0.3009,1.63704,0.000108985,0.0612068,0.00513852,-0.041154,0.99122,-0.0865041,-0.0111257,0.051692,0.0559016,0.0826241,0.523695,9.53184
753,11.1181,1.87378,1.03238,0.00413531,0.00320452,0.00875635,-0.0383295,0.916672,0.318397,-0.100243,0.173252,0,0,0.690778,9.53411
754,1.22555,0.676944,0.37123,0.0343402,0.0011149,0.00219714,-0.268616,0.882495,-0.00379276,0.179409,0.73581,0.724769,0.704676,0.681324,9.53799
755,0.364136,-1.61935,1.76176,0.00191631,0.00017845,0.0224331,0.66761,0.652758,-0.354969,0.046914,0,0,0.531443,0.344954,9.54145
756,4.25858,-4.74503,0.990597,0.00186154,0.137248,0.00487243,0.210825,-0.393185,-0.0554623,0.931404,1.21396,1.35905,1.3225,0.324857,9.54182
757,0.207487,-1.72421,0.360759,0.0701978,0.0010866,0.00157213,0.0726874,-0.310109,-0.346074,0.882665,0.151885,0.157869,0.679227,0.897276,9.54623
758,11.0977,0.565097,5.87944,0.0067354,0.0584838,0.00178013,-0.431978,0.982377,0.0140352,0.0784846,0,0.021496,0,0.423732,9.54739
759,2.02811,-1.27902,-0.0988893,0.00260109,0.0221923,0.000896559,-0.252072,-0.0837709,0.994022,-0.0833715,0.318489,0,0,0.462811,9.54806
760,-66.6115,14.47,-24.5939,0.0137322,0.0275832,0.077498,0.125342,0.916357,-0.0903012,-0.364236,2.56297e-42,1.43066,2.56297e-42,0.079816,9.55163
761,0.6785,-0.629617,0.938553,0.0026609,0.0031309,0.000349685,-0.101548,-0.0989536,0.947339,0.0851201,1.2552,1.2286,1.13641,0.510814,9.55184
762,3.37538,0.695438,1.28109,0.00645966,0.00105263,0.0225846,0.960779,-0.271511,0.0368656,-0.0427368,0.657032,0.53888,0.466314,0.364671,9.56824
763,8.20337,3.54113,-0.141175,0.00300722,0.105728,0.00178133,0.873818,0.280981,0.046022,-0.394174,0.485809,0.558361,0.516171,0.237719,9.57069
764,-2.20324,-0.733086,-0.201415,0.00138044,0.00802587,0.00461309,0.101482,0.200919,-0.0753882,0.892293,0.165025,0.160699,0.150327,0.133218,9.57138
765,0.517058,1.04519,1.452,0.00862388,0.00566586,0.00166513,0.984391,-0.136249,0.092287,-0.0624031,0,0.0112964,0.40276,0.0248242,9.57566
766,0.79027,-0.676719,1.5741,0.00125573,0.0298226,0.00298451,0.880007,-0.102639,-0.460389,0.0556209,1.04303,1.0361,6.16822,0.676053,9.58927
767,-0.92437,-1.16691,-0.828063,0.0004412,0.00477085,0.00570747,0.0948602,-0.00231522,0.996438,0.0842667,0.626733,0.950598,0.873058,0.474222,9.5982
768,32.308,-34.2539,-66.8444,0.0684944,0.00581962,0.109207,-0.0241906,0.748954,0.112096,0.642656,2.61342e-42,3.1647,2.61342e-42,0.997678,9.59866
769,9.76733,36.5654,-30.2904,0.0541168,0.0877418,0.00450529,-0.150695,0.0124804,0.980315,-0.0746927,0,2.56297e-42,1.45517,0.0465866,9.61183
770,2.48625,1.91696,-0.121103,0.0184758,0.000966171,0.00371919,0.0970164,0.921076,-0.24171,-0.304288,0.055327,0.273619,0.886577,0.234721,9.61816
771,0.76988,-0.757003,-1.2891,0.00357486,0.00568886,0.0276351,0.0238138,0.960662,0.246255,-0.127461,0.988414,1.34625,1.08361,0.382532,9.62356
772,-3.93628,0.926854,3.41683,0.00270164,0.0081933,0.0489762,0.791488,0.161022,-0.0505605,-0.58742,0,0,0,0.996318,9.62658
773,-12.1795,-15.6147,-59.3517,0.00943969,0.185577,0.0623734,0.953839,0.023983,-0.227662,-0.194385,8.82579,2.57839e-42,8.8258,0.295108,9.63412
774,1.22378,1.8269,-0.0468352,0.00266203,0.0148062,0.0224986,0.095202,-0.321442,0.792103,0.375044,0.63336,0,0.00869223,0.252383,9.6343
775,1.07986,4.25777,18.4431,0.0650667,0.00414828,0.0946988,-0.0869908,0.93158,0.167445,0.12186,1.1811,1.34558,2.61342e-42,0.128619,9.63582
776,-5.38693,-27.0372,11.3117,0.0142394,0.469096,0.0598542,-0.283,0.36918,0.955393,-0.145354,0.413502,0.38404,2.99856,0.58555,9.63659
777,-2.34966,-0.575655,-1.39903,0.00302899,0.00330581,0.00461747,-0.131477,0.603173,0.861315,-0.0141752,0.711298,0.935071,0.838374,0.99729,9.63909
778,-2.48542,-0.318781,-1.44075,0.00184327,0.00483857,0.00297941,0.0223981,-0.0614479,0.99718,0.00744865,0.89423,0.957507,0.923781,0.878624,9.63935
779,0.587438,4.16732,1.77701,0.020351,0.00683321,0.0031534,0.0214668,0.973086,-0.125223,0.167335,0.330932,0.554611,0,0.334895,9.643
780,0.311397,1.27796,-0.28506,0.00632035,0.00116228,0.0163397,0.96599,-0.0625291,-0.250864,-0.00461263,0,0.792765,0.934168,0.819283,9.64672
781,0.698747,0.665724,1.25304,0.00345725,4.6162e-05,4.82527e-05,-0.363487,0.184767,0.961613,-0.203143,0.290091,0.304462,1.09278,0.00390465,9.64762
782,62.8293,-38.4043,-54.5263,0.0136549,0.00104943,0.00214651,0.959065,-0.132045,-0.250219,-0.0121776,0.920499,2.56718e-42,0.920686,0.999935,9.65204
783,-24.7931,-63.1022,-22.6476,0.167447,0.0713443,0.0371924,-0.0812116,-0.164673,0.787642,0.64229,2.55036e-42,6.26114,2.55036e-42,0.989707,9.68307
784,1.39139,0.0805315,1.48852,0.0857658,0.0204533,0.00125212,0.0685686,-0.281588,0.83028,-0.129063,0.375634,0.454286,0.486515,0.359844,9.6869
785,-10.7146,-3.38776,18.2226,0.0513006,0.00581176,0.0037957,-0.139478,-0.0273291,0.942281,-0.280461,0.59668,0.651194,0.276864,0.114361,9.69737
786,-0.716344,-0.718785,0.366292,0.000243459,0.0117066,0.00183033,0.943536,0.119345,-0.214415,-0.222536,0.668041,0.670411,0.797662,0.25489,9.7081
787,-6.75521,0.387464,-3.9411,0.249786,0.000557109,0.0288259,-0.0741639,0.853594,-0.0830248,-0.513975,1.55509,1.61663,1.50959,0.759791,9.70986
788,-4.31277,-31.3123,-73.0987,0.15358,0.0211313,0.0279186,0.993394,-0.0108404,-0.113752,-0.0105559,6.93059,2.55036e-42,6.93344,0.416827,9.71108
789,1.36269,-0.405786,-0.739797,0.0882514,0.0257112,0.00541977,0.0829997,-0.19168,-0.0804384,0.96774,0.514397,0.828437,0.914096,0.536576,9.71498
790,1.99438,-0.192907,1.394,0.000775482,0.0114196,0.0110947,0.161363,0.0194591,0.867329,0.331205,0.0549199,0.305626,0.391875,0.0227716,9.74088
791,-2.61742,1.72516,0.0254858,0.000646502,0.00864351,0.00370171,0.400156,0.101964,-0.124219,0.955766,2.55877e-42,0.806576,2.55877e-42,0.223044,9.74575
792,-1.87219,-0.0568177,-0.0804969,0.0147358,4.14304e-05,0.0034725,-0.29782,0.0823869,-0.539973,0.904032,0.116144,0,0,0.12642,9.74735
793,-0.443781,-1.05567,-0.304129,0.000397792,0.0573699,0.00282449,-0.0216243,0.988558,-0.0759726,-0.126689,0.733369,0.403116,0,0.999759,9.74829
794,0.0852844,0.0250655,0.375726,0.000528904,0.00106911,0.00935171,-0.116084,-0.279975,-0.0258412,0.911733,0.855364,0.601786,0.700345,0.939893,9.75744
795,1.57261,0.685209,0.120247,0.0145404,0.00126555,0.0008102,-0.225815,0.0360073,0.878855,0.114153,0.430296,0.438289,0.412603,0.645961,9.75817
796,0.700181,-0.963547,1.67322,5.59337e-05,0.0145989,0.0314517,-0.0793757,0.979159,-0.114701,0.0459601,0.99278,0.985847,1.08196,0.260316,9.77107
797,-33.1634,-48.3536,-11.1317,0.00118607,0.0119699,0.0374339,0.336193,-0.086275,0.749195,0.571873,8.86437,2.57699e-42,0.75963,0.124867,9.77551
798,-0.548008,7.08296,-10.0838,0.0133364,0.057736,0.0233359,0.157256,0.954185,0.0448479,-0.291182,0,0,0.600639,0.266967,9.77989
799,59.5324,-49.5367,-76.1346,0.000798364,0.00136809,0.108044,0.367307,-0.0308372,0.875405,-0.188904,6.18172,2.55737e-42,6.18175,0.182146,9.78428
800,12.3286,-0.0806079,6.48582,0.00112491,0.0317423,0.000447581,0.892784,-0.0464903,0.440016,-0.0846189,1.40572,1.56158,1.53243,0.252987,9.78725
801,0.666825,0.267846,2.22462,5.40379e-05,0.00471637,0.00267475,-0.27896,0.0677723,0.923386,-0.111682,0.6264,0.599096,0.705589,0.197082,9.80072
802,1.07866,0.130983,-0.334195,0.00765531,4.31247e-05,0.025358,0.98669,0.0771539,-0.141937,0.0185744,0,0.804652,0.832357,0.997858,9.80084
803,-1.42426,-0.884119,-1.18951,0.0544586,0.00550107,8.05873e-05,-0.0268834,0.965491,-0.0537367,-0.232766,0.0134092,0.103782,0.419387,0.994087,9.81229
804,-0.405191,0.0778702,-0.604116,0.0179658,0.000891785,0.0227284,0.412928,0.953397,-0.0747693,0.0336366,0.645555,0.802861,0.767097,0.76394,9.81458
805,0.285153,0.628311,-0.0579183,0.0221012,0.000704958,0.00926415,0.377889,-0.242396,0.795123,-0.313766,0.779485,0.65804,0.465126,0.55896,9.82491
806,0.686992,0.827172,-2.93392,0.00661448,0.0154409,0.0675887,-0.302399,-0.122044,-0.452096,0.813736,0.180226,0.12943,0.429278,0.24327,9.83941
807,-64.5931,-12.7672,-1.08539,0.008826,0.189656,0.0125553,0.585467,-0.572534,0.0893004,-0.566974,1.22543,0.645775,0.648499,0.431337,9.85166
808,1.54262,-0.859282,1.652,0.0214176,0.0132868,0.0137238,0.976111,0.0375694,-0.140526,-0.161396,0.470705,0.404512,0.397184,0.337817,9.86106
809,5.08547,1.05187,5.27658,0.0391616,0.0114446,0.0195613,0.129604,-0.16157,0.925785,-0.165099,1.45675,1.47395,1.4302,0.225138,9.87154
810,2.46481,-0.0732685,2.30903,0.000881669,0.00809246,0.00382019,0.00589031,0.904016,0.0714052,-0.326021,1.06662,1.05475,0.975203,0.530699,9.89691
811,4.28354,1.67592,-0.280814,0.350176,0.00225871,0.00932634,0.203651,0.897307,-0.0222475,0.435717,0.763317,1.08264,0.600145,0.289467,9.90531
812,-0.281304,0.462229,0.705643,0.00205683,0.00484571,0.00860527,-0.386438,0.912072,0.198574,0.0541749,0.490787,0.506919,0.583623,0.177699,9.92346
813,-0.324994,-2.25859,0.0235357,0.000114643,0.108266,0.00778145,0.476801,-0.504156,0.719038,-0.0383683,0.84001,0.310314,0.310134,0.0741934,9.93866
814,-0.632442,0.822023,0.729696,0.00457205,0.000665577,0.00350307,0.857178,-0.393896,-0.322488,-0.0780576,0.64929,0.780041,1.00217,0.163871,9.95479
815,-0.843914,0.325402,-0.789716,5.86989e-05,0.0247243,0.00315309,-0.359192,0.122668,-0.261697,0.768617,0.318414,0.104328,0.110326,0.474502,9.99279
816,0.29993,0.731177,-0.568894,0.0108455,0.00385665,0.000231949,0.530924,-0.558123,0.496226,-0.400473,1.38884,1.32476,1.08383,0.910826,9.99987
817,1.67567,0.534655,1.84422,0.000383521,0.025925,0.00644826,0.984916,-0.106119,-0.0342745,0.132303,0.806178,0.888437,0.861419,0.130834,10.0441
818,-3.97701,13.1562,0.125702,0.0833452,0.00448653,0.0267077,0.90134,0.387769,-0.179313,-0.0711861,1.26619,0.981355,0.966989,0.593831,10.1082
819,0.631084,0.491802,0.246702,0.00139275,0.00467196,0.0293322,0.642884,0.127647,0.588703,-0.463429,0.941237,0.938604,0.827017,0.882342,10.1253
